0.0,-10,linear
0.0,-9,linear
0.0,-8,linear
0.0,-7,linear
0.0,-6,linear
0.0,-5,linear
0.0,-4,linear
0.0,-3,linear
0.0,-2,linear
0.3448275862068966,-1,linear
0.3333333333333333,0,linear
0.3333333333333333,1,linear
0.3333333333333333,2,linear
0.32786885245901637,3,linear
0.44776119402985076,4,linear
0.44776119402985076,5,linear
0.42424242424242425,6,linear
0.375,7,linear
0.20689655172413793,8,linear
0.20689655172413793,9,linear
0.20689655172413793,10,linear
0.0,-10,poly
0.0,-9,poly
0.0,-8,poly
0.0,-7,poly
0.0,-6,poly
0.0,-5,poly
0.0,-4,poly
0.3389830508474576,-3,poly
0.3389830508474576,-2,poly
0.3333333333333333,-1,poly
0.44776119402985076,0,poly
0.42424242424242425,1,poly
0.5142857142857142,2,poly
0.42424242424242425,3,poly
0.3225806451612903,4,poly
0.20689655172413793,5,poly
0.20689655172413793,6,poly
0.20689655172413793,7,poly
0.20689655172413793,8,poly
0.20689655172413793,9,poly
0.20689655172413793,10,poly
0.20689655172413793,-10,rbf
0.20689655172413793,-9,rbf
0.20689655172413793,-8,rbf
0.20689655172413793,-7,rbf
0.20689655172413793,-6,rbf
0.20689655172413793,-5,rbf
0.20689655172413793,-4,rbf
0.20689655172413793,-3,rbf
0.20689655172413793,-2,rbf
0.20689655172413793,-1,rbf
0.20689655172413793,0,rbf
0.20689655172413793,1,rbf
0.20689655172413793,2,rbf
0.20689655172413793,3,rbf
0.20689655172413793,4,rbf
0.20689655172413793,5,rbf
0.20689655172413793,6,rbf
0.20689655172413793,7,rbf
0.20689655172413793,8,rbf
0.20689655172413793,9,rbf
0.20689655172413793,10,rbf
0.0,-10,sigmoid
0.0,-9,sigmoid
0.0,-8,sigmoid
0.0,-7,sigmoid
0.0,-6,sigmoid
0.0,-5,sigmoid
0.0,-4,sigmoid
0.0,-3,sigmoid
0.0,-2,sigmoid
0.0,-1,sigmoid
0.18867924528301888,0,sigmoid
0.24561403508771928,1,sigmoid
0.47058823529411764,2,sigmoid
0.47058823529411764,3,sigmoid
0.47058823529411764,4,sigmoid
0.31746031746031744,5,sigmoid
0.31746031746031744,6,sigmoid
0.31746031746031744,7,sigmoid
0.31746031746031744,8,sigmoid
0.31746031746031744,9,sigmoid
0.31746031746031744,10,sigmoid
